id,Source.Name,conduct_two_assessments,trainee_number,gender,stem_units,completion_method,quality_group_score,cognition,initial_rating_score,final_instructor_score,sea_command,land_command,command_final,thinking_ability_final,sea_performance_final,teamwork_final,stress_resilience_final,persistence_final,motivation,structures_test,sea_rowing,sea_rowing_test,fuel_regulator_test,navigation_test,gps_test,fire_extinguishing_test,marine_navigation_radar_test,professional_lecture,lecture_from_home,submarine_heating_exercise,topographic_map_exercise,raft_exercise,ps2_exercise,commander_qualities_exercise,billion_dollar_exercise,rowing,ship_interception_exercise,hole_digging,sociometric_stretchers,journey_1,journey_2,sociometric_rope,crawls,hydraulic_system_test,submarine_watch_exercise,m16_disassembly,m16_assembly,m16_final,psychologist_interview,psychologist_final,naval_officers_formula_score,number_of_trainees_in_group,commander_sociometric_position,friend_sociometric_position,commander_sociometric_ninths,friend_sociometric_ninths,commander_sociometric_percentile,cubes_in_darkness,pull_up_exercise,acid_stream_exercise,rowing_competition,material_evacuation_exercise,machinery_component_understanding,machinery_mechanical_system_analysis,machinery_drawing_analysis,machinery_understanding_physical_forces,machinery_final_suitability_score,machinery_recommendation,electronics_simulator_score,electronics_electrical_circuit_test,electronics_interview,electronics_final_suitability_score,electronics_recommendation
175,1.11.2020.XLSX,2.0,11,unknown,2,completed,54,80,25,6,6,3,5,6,6,7,5,6,8,0,0,0,58,44,100,98,98,8,7,7,6,0,4,4,5,7,0,2,8,8,9,0,0,0,0,0,0,0,0,0,65,11,5,11,5,4,63.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
175,1.11.2020.XLSX,,71,unknown,2,completed,54,80,25,2,0,2,2,4,2,3,3,3,4,100,20,80,58,35,70,46,54,5,6,3,4,2,1,3,0,0,0,4,5,4,4,4,0,0,0,0,0,0,0,0,0,8,7,7,3,4,25.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
176,1.11.2020.XLSX,,113,unknown,2,completed,56,90,33,5,4,5,4,6,6,6,5,6,0,100,80,40,85,60,50,0,0,5,0,0,0,6,5,4,5,4,5,7,7,6,6,5,6,52,7,0,0,5,0,3,57,14,7,2,5,7,57.1,0,0,0,0,0.0,7,6,7,6,1,0,53,0,0,0,0
177,1.11.2020.XLSX,,49,unknown,0,completed,56,90,34,3,6,3,3,4,3,2,3,4,5,100,100,60,65,46,60,68,0,0,6,0,0,2,4,3,3,3,3,4,5,5,5,4,0,52,4,0,0,0,0,0,0,14,10,12,5,4,39.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
178,1.11.2020.XLSX,,60,unknown,2,completed,56,90,26,3,2,3,3,3,2,5,5,5,5,0,20,70,70,0,60,0,0,4,3,0,3,2,3,3,4,2,5,3,5,5,5,5,5,0,2,0,0,3,0,0,37,11,11,10,2,3,9.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
179,1.11.2020.XLSX,,400,unknown,0,not_completed,53,60,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
180,1.11.2020.XLSX,,300,unknown,2,completed,54,60,29,4,3,3,3,3,3,5,4,4,1,100,60,20,68,28,40,0,0,5,0,0,0,3,3,4,3,0,3,0,5,4,6,0,5,36,0,240,0,2,0,0,59,13,1,1,8,7,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
181,11.12.22.XLSX,,154,unknown,2,completed,55,80,28,3,2,1,2,3,3,7,2,5,5,100,80,80,30,14,20,0,0,1,0,0,6,6,3,0,0,0,5,0,7,0,3,0,6,24,0,0,0,5,0,0,50,13,5,4,5,6,65.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
182,11.12.22.XLSX,,67,unknown,3,completed,55,90,22,6,5,3,4,5,5,4,6,6,8,100,20,40,53,24,60,0,0,3,6,0,4,5,5,4,3,0,3,5,5,4,5,5,6,72,7,0,0,4,0,0,55,13,2,4,7,5,92.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
183,11.12.22.XLSX,,142,unknown,2,completed,55,70,29,3,4,2,3,6,6,5,3,7,5,0,60,80,68,25,60,0,0,6,8,0,0,6,3,5,0,6,3,0,5,7,0,5,0,0,4,0,0,7,0,0,52,13,8,10,6,5,46.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
184,11.12.22.XLSX,,521,unknown,0,not_completed,56,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
185,11.12.22.XLSX,,94,unknown,2,completed,56,80,31,8,8,7,8,7,8,7,7,7,9,100,80,80,85,60,70,0,0,7,7,7,6,6,6,8,7,5,0,5,7,5,5,6,0,0,0,0,0,0,0,0,78,12,1,8,7,4,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
186,11.12.22.XLSX,,90,unknown,2,completed,56,80,29,3,5,3,4,3,4,3,3,3,2,0,0,0,44,0,0,76,76,5,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,4,6,64.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
187,11.12.22.XLSX,,90,unknown,2,completed,56,90,33,6,0,7,6,7,0,6,6,6,5,100,80,40,70,66,60,0,0,8,5,6,0,0,4,4,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,0,13,10,13,4,3,30.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
188,11.12.22.XLSX,,111,unknown,3,completed,54,70,27,5,5,4,4,5,6,6,5,6,5,80,80,40,42,0,60,70,32,7,0,4,4,6,7,4,0,0,0,6,7,6,7,5,0,0,0,0,0,0,0,0,0,12,10,10,4,4,25.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
189,11.12.22.XLSX,,50,unknown,2,completed,56,90,33,0,4,5,4,3,3,3,4,4,3,0,0,0,66,42,68,0,0,5,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,5,6,5,83.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
190,11.12.22.XLSX,,566,unknown,3,completed,0,0,0,6,5,5,5,7,6,6,5,5,7,80,40,20,60,30,40,0,0,7,5,0,0,4,3,0,3,7,0,0,0,0,0,0,0,64,6,6,6,6,0,0,54,12,10,5,4,6,25.0,5,7,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0
191,11.12.22.XLSX,,104,unknown,2,completed,56,80,32,3,2,2,2,2,5,5,5,5,2,80,60,1,76,34,70,0,0,2,3,4,4,2,4,2,2,0,2,2,5,3,6,4,6,0,0,0,0,0,0,0,36,14,14,11,3,4,7.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
192,11.12.22.XLSX,,329,unknown,2,completed,56,80,31,3,3,2,3,3,3,4,2,4,0,100,60,20,66,30,0,0,30,3,5,0,0,2,2,2,2,5,2,0,4,5,5,4,0,0,0,0,0,3,0,0,44,14,9,8,4,4,42.9,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0
193,11.12.22.XLSX,,277,unknown,2,completed,56,90,27,2,2,5,3,6,5,3,1,2,3,80,60,20,56,20,60,0,0,1,0,3,0,7,4,1,4,4,1,0,4,4,3,5,0,56,4,0,0,5,0,0,40,14,6,7,6,5,64.3,1,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0
194,11.12.22.XLSX,,102,unknown,2,completed,56,90,0,6,6,4,6,5,6,6,8,7,8,100,60,20,34,34,64,0,0,7,0,0,5,3,3,6,3,6,5,0,6,6,6,0,5,0,0,0,0,2,0,0,61,10,6,8,4,4,50.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
195,11.12.22.XLSX,2.0,70,unknown,3,completed,54,70,26,4,5,5,5,6,5,6,4,6,5,80,20,0,45,20,40,0,0,6,6,0,5,5,6,6,6,4,6,5,4,6,5,5,5,40,5,0,0,3,0,0,63,16,3,8,7,5,87.5,0,4,5,0,5.0,0,0,0,0,0,0,0,0,0,0,0
196,11.12.22.XLSX,,38,unknown,2,completed,56,80,32,7,6,8,6,7,0,6,7,7,8,80,80,100,60,42,40,42,70,7,7,0,6,7,3,7,8,0,4,0,5,0,5,6,8,0,6,7,7,7,0,0,72,12,1,2,7,6,100.0,6,0,5,0,6.0,4,2,2,0,4,3,46,6,7,8,1
196,11.12.22.XLSX,,38,unknown,2,completed,56,80,32,7,6,8,6,7,0,6,7,7,8,80,80,100,60,42,40,42,70,7,7,0,6,7,3,7,8,0,4,0,5,0,5,6,8,0,6,7,7,7,0,0,72,12,1,2,7,6,100.0,6,0,5,0,6.0,4,2,2,0,4,3,46,6,7,8,1
197,11.12.22.XLSX,,196,unknown,3,completed,56,90,30,4,4,3,3,4,5,4,5,5,5,80,60,40,54,34,50,0,0,5,0,0,5,4,1,3,0,0,3,0,5,5,0,7,0,2,6,0,0,6,0,0,45,16,13,9,4,5,25.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
198,11.12.22.XLSX,,226,unknown,2,completed,56,90,27,4,3,4,3,4,3,4,4,4,2,100,60,0,56,50,20,78,0,4,0,0,4,2,3,0,4,0,3,5,0,0,0,5,9,28,7,0,0,4,0,0,51,13,4,2,6,6,76.9,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
199,11.12.22.XLSX,,114,unknown,2,completed,53,70,23,3,3,2,3,3,3,5,2,3,7,80,20,40,28,37,60,0,0,4,4,0,1,5,3,0,0,0,2,0,4,5,0,0,0,32,2,0,0,2,0,0,53,13,3,1,7,8,84.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
200,11.12.22.XLSX,2.0,138,unknown,2,completed,56,80,31,8,8,8,8,7,6,6,6,6,8,100,80,20,43,20,30,0,0,6,8,0,0,4,2,0,4,0,5,5,4,5,0,5,4,36,7,0,0,4,0,0,63,15,10,8,5,5,40.0,0,0,0,0,5.0,2,2,2,0,3,2,12,6,0,6,0
201,11.12.22.XLSX,,400,unknown,2,not_completed,56,90,29,4,6,4,4,4,4,6,2,4,6,60,60,40,50,20,20,0,0,4,4,0,3,7,6,6,6,5,5,0,4,6,6,5,6,32,4,0,0,8,0,0,53,16,12,10,4,5,31.3,3,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
201,11.12.22.XLSX,,161,unknown,3,completed,56,90,29,6,6,6,6,6,5,7,6,6,7,60,20,20,42,30,50,0,0,6,0,0,0,4,6,6,6,0,5,0,0,5,5,5,6,56,0,0,0,4,0,0,69,13,3,2,7,7,84.6,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0
202,11.12.22.XLSX,,11,unknown,2,completed,54,60,29,4,6,4,4,4,4,6,2,4,6,60,60,40,50,20,20,0,0,4,4,0,3,7,6,6,6,5,5,0,4,6,6,5,6,32,4,0,0,8,0,0,53,16,12,10,4,5,31.3,3,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
203,11.12.22.XLSX,2.0,223,unknown,0,not_completed,56,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
204,11.12.22.XLSX,,102,unknown,3,completed,56,80,32,5,5,5,6,2,5,5,5,6,1,40,40,20,55,28,30,0,0,1,5,6,6,4,1,3,3,5,0,6,6,5,7,7,0,0,0,0,0,0,0,0,50,15,9,6,5,6,46.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
205,11.12.22.XLSX,,77,unknown,2,completed,56,80,31,4,4,3,4,5,4,4,4,5,8,60,60,40,75,4,40,0,0,4,2,2,5,4,3,5,4,0,2,6,6,6,6,6,7,20,3,0,0,3,0,0,44,12,10,12,4,3,25.0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
206,11.12.22.XLSX,,100,unknown,2,completed,56,90,31,7,5,6,7,7,7,7,7,7,8,100,60,60,88,72,60,0,0,6,0,3,3,6,6,6,6,5,0,4,5,6,6,5,0,0,0,0,0,0,0,0,65,12,4,5,7,6,75.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
207,11.12.22.XLSX,,67,unknown,2,completed,56,80,30,7,6,7,7,6,6,6,6,7,7,80,80,60,79,23,90,0,0,7,6,0,5,6,6,6,7,6,3,0,6,5,5,0,7,60,3,0,0,2,0,0,65,14,5,10,7,5,71.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
208,11.12.22.XLSX,,21,unknown,3,completed,0,0,0,5,6,6,6,6,6,6,5,5,5,100,20,60,50,34,50,0,0,6,8,0,5,6,6,0,0,0,5,0,4,5,5,5,7,0,4,0,0,2,0,0,57,14,10,13,5,4,35.7,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
209,11.12.22.XLSX,,172,unknown,2,completed,54,70,26,3,4,1,3,6,4,4,3,5,7,100,80,60,75,35,50,0,0,6,5,0,0,4,5,5,4,0,3,4,6,5,5,4,3,48,3,2,2,2,0,0,43,12,11,6,4,5,16.7,4,4,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
210,11.12.22.XLSX,,113,unknown,2,completed,56,80,34,4,3,4,3,6,5,7,5,2,6,60,60,20,65,26,30,0,0,6,0,6,5,5,6,8,6,5,7,6,4,5,0,5,2,0,0,0,0,0,0,0,50,14,13,14,3,3,14.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
211,11.12.22.XLSX,,140,unknown,2,not_completed,53,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
212,11.12.22.XLSX,,300,unknown,0,not_completed,56,80,32,2,5,6,6,2,6,7,8,7,0,100,60,80,67,42,40,0,0,5,3,0,4,4,1,5,1,5,4,0,4,3,6,0,5,0,3,0,0,4,0,0,59,15,8,8,5,5,53.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
212,11.12.22.XLSX,,69,unknown,2,completed,56,80,32,4,6,3,7,6,0,5,4,6,2,80,100,60,67,50,50,64,52,3,6,6,7,0,5,7,3,0,4,0,0,5,0,5,7,36,4,0,0,2,0,0,53,10,7,2,4,6,40.0,6,0,5,0,6.0,0,0,0,0,0,0,0,0,0,0,0
212,11.12.22.XLSX,,69,unknown,2,completed,56,80,32,4,6,3,7,6,0,5,4,6,2,80,100,60,67,50,50,64,52,3,6,6,7,0,5,7,3,0,4,0,0,5,0,5,7,36,4,0,0,2,0,0,53,10,7,2,4,6,40.0,6,0,5,0,6.0,0,0,0,0,0,0,0,0,0,0,0
213,11.12.22.XLSX,,0,unknown,2,not_completed,56,90,30,4,6,4,5,6,0,5,4,5,8,100,40,60,62,54,50,0,0,5,7,0,2,5,4,3,3,0,7,0,6,4,5,6,2,0,5,0,0,7,0,0,55,15,9,3,4,6,46.7,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
214,11.12.22.XLSX,2.0,84,unknown,3,completed,56,80,32,6,6,6,6,6,5,6,6,5,6,60,60,0,50,20,40,0,0,7,6,0,5,4,7,4,6,6,4,6,6,5,6,0,5,48,5,5,5,5,0,0,70,12,2,4,7,6,91.7,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
215,11.12.22.XLSX,,138,unknown,3,completed,56,90,31,3,3,4,3,3,3,4,4,4,7,80,80,20,60,35,20,0,0,5,0,0,3,3,3,2,3,0,3,0,4,5,5,0,3,24,3,0,0,3,0,0,46,13,9,7,5,5,38.5,2,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0
216,11.12.22.XLSX,,70,unknown,3,completed,56,70,34,4,4,5,4,4,5,4,5,5,7,0,0,0,90,0,0,36,24,4,5,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,6,8,6,5,68.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
217,11.12.22.XLSX,,51,unknown,3,not_completed,56,80,30,6,5,4,6,4,4,5,6,6,5,0,0,0,100,0,0,80,42,7,6,6,6,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,7,6,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
218,11.12.22.XLSX,,10,unknown,3,completed,55,80,24,6,6,6,5,7,6,5,5,5,9,0,0,0,100,0,30,98,82,7,8,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,12,3,3,6,6,83.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
219,11.12.22.XLSX,,71,unknown,3,not_completed,56,70,39,5,4,4,4,5,5,6,5,4,7,0,0,0,90,0,0,26,30,2,5,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,3,3,6,6,87.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
220,11.12.22.XLSX,,108,unknown,3,completed,54,60,0,7,7,6,8,6,7,7,7,8,9,0,80,20,60,0,40,0,0,5,8,5,8,8,4,6,7,7,6,6,7,6,6,5,7,0,0,0,0,0,0,0,65,12,6,9,6,4,58.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
221,11.12.22.XLSX,,251,unknown,0,not_completed,56,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
222,11.12.22.XLSX,,0,unknown,0,not_completed,55,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
223,11.12.22.XLSX,,112,unknown,2,completed,56,80,33,6,5,5,5,5,0,6,6,5,0,80,60,60,58,49,10,0,0,5,6,0,0,5,5,5,5,0,5,0,7,0,7,4,5,0,4,0,0,5,0,0,65,15,3,1,6,8,86.7,5,0,0,0,0.0,0,0,0,0,3,0,26,3,0,0,0
224,11.12.22.XLSX,,101,unknown,2,completed,54,80,25,1,2,2,1,2,2,2,1,4,1,20,40,60,43,11,10,0,0,2,1,0,0,2,4,1,2,6,3,3,4,7,6,1,4,32,6,5,5,5,0,0,27,15,15,12,3,5,6.7,4,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
225,11.12.22.XLSX,,318,unknown,2,not_completed,56,90,31,3,2,3,3,3,3,4,3,4,7,80,20,80,43,37,0,0,0,4,3,0,0,4,4,0,5,0,0,0,0,0,0,0,0,48,2,3,2,3,0,0,42,13,9,6,5,5,38.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
226,11.12.22.XLSX,,215,unknown,0,not_completed,54,60,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
227,11.12.22.XLSX,,140,unknown,3,completed,56,90,24,2,2,4,3,6,2,2,3,2,1,0,0,0,88,0,0,100,84,6,6,5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,7,6,4,4,25.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
228,11.12.22.XLSX,,302,unknown,0,not_completed,55,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
229,11.12.22.XLSX,,22,unknown,2,completed,54,60,31,4,4,3,4,5,4,5,4,4,5,100,80,20,80,34,80,80,50,6,7,6,5,4,2,4,5,5,0,5,4,6,5,5,0,0,0,0,0,0,0,0,62,14,2,3,7,7,92.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
229,11.12.22.XLSX,,534,unknown,2,completed,54,60,31,7,6,7,6,4,6,6,6,6,9,0,100,20,0,40,50,0,0,7,7,0,0,4,5,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,0,0,71,13,1,6,8,6,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
230,11.12.22.XLSX,,141,unknown,3,not_completed,54,60,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
231,11.12.22.XLSX,,91,unknown,3,completed,53,60,25,4,0,3,4,3,0,8,3,5,5,100,20,20,45,36,60,0,0,1,1,3,0,0,4,2,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,13,2,4,7,6,92.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
232,11.12.22.XLSX,,99,unknown,3,not_completed,54,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
233,11.12.22.XLSX,,225,unknown,3,completed,56,90,32,6,4,3,4,5,5,7,6,6,0,0,60,40,30,36,30,0,0,3,4,0,0,5,5,3,0,6,0,6,6,4,5,4,0,0,5,0,0,0,0,0,65,13,1,1,8,7,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
233,11.12.22.XLSX,,214,unknown,2,not_completed,56,90,32,3,4,3,3,5,4,4,3,5,5,0,60,1,56,50,60,0,0,6,4,2,3,3,3,1,2,0,7,4,3,1,5,4,6,0,0,0,0,0,0,0,49,14,10,13,4,4,35.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
234,11.12.22.XLSX,,107,unknown,3,completed,56,90,39,3,3,3,3,6,5,6,5,5,7,100,60,40,80,64,70,0,0,8,4,0,0,4,6,0,0,8,4,0,5,5,0,4,0,0,0,0,0,0,0,0,62,14,6,5,6,6,64.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
235,11.12.22.XLSX,,25,unknown,3,completed,55,80,28,3,3,2,2,6,3,3,3,4,5,60,20,60,70,42,40,0,0,0,5,5,4,3,3,3,2,2,0,5,4,4,3,4,0,0,0,0,0,0,0,0,0,12,9,12,4,3,33.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
236,11.12.22.XLSX,,130,unknown,3,completed,55,70,32,5,6,7,5,7,5,5,4,5,9,60,40,80,0,0,60,56,44,8,5,8,4,6,4,7,0,4,0,5,5,4,4,5,0,0,0,0,0,0,0,0,61,14,8,11,5,4,50.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
237,11.12.22.XLSX,,268,unknown,2,completed,54,70,28,3,2,3,3,3,3,4,2,3,1,0,40,40,65,6,50,0,0,1,3,0,3,3,3,2,2,0,1,6,1,4,3,4,4,0,0,0,0,0,0,0,46,14,4,6,6,6,78.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
238,11.12.22.XLSX,,173,unknown,2,completed,56,70,33,4,3,4,4,6,3,4,4,6,7,100,0,40,0,40,40,0,0,5,7,7,6,2,0,6,3,9,0,5,9,4,4,3,0,0,0,0,0,0,0,0,51,15,7,5,5,6,60.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
239,11.12.22.XLSX,,117,unknown,2,completed,56,80,32,2,2,2,2,4,2,2,2,2,6,80,60,60,60,30,60,0,0,2,5,4,3,2,2,2,2,2,0,3,4,5,5,4,0,0,0,0,0,0,0,0,32,15,13,12,3,4,20.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
240,11.12.22.XLSX,,308,unknown,3,completed,55,90,20,5,6,5,6,6,5,3,4,4,7,80,80,40,90,54,60,0,0,6,5,0,4,6,7,5,0,4,6,0,2,5,5,4,0,0,6,0,0,7,0,2,55,15,4,7,6,6,80.0,4,5,0,0,0.0,9,9,9,9,1,0,9,2,4,3,0
241,11.12.22.XLSX,,69,unknown,2,completed,56,80,28,5,7,4,5,5,7,7,4,6,9,10,8,6,6,2,4,0,0,7,4,4,4,5,8,5,8,8,0,2,1,5,5,6,0,0,0,0,0,0,0,0,65,13,7,7,5,5,53.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
242,11.12.22.XLSX,,50,unknown,2,completed,56,90,32,8,7,5,7,8,6,7,8,6,8,100,100,80,69,79,50,0,0,8,7,0,0,5,8,0,0,6,7,0,4,0,6,0,5,0,0,0,0,6,0,0,77,13,1,1,8,7,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
243,11.12.22.XLSX,,211,unknown,2,completed,56,80,28,4,6,4,5,6,0,5,4,5,8,100,40,60,62,54,50,0,0,5,7,0,2,5,4,3,3,0,7,0,6,4,5,6,2,0,5,0,0,7,0,0,55,15,9,3,4,6,46.7,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
244,11.12.22.XLSX,,250,unknown,3,completed,56,80,29,5,5,3,4,0,0,5,0,0,0,0,60,80,70,39,50,0,0,5,5,0,4,3,6,4,0,5,5,0,3,5,5,3,3,0,0,0,0,0,0,0,50,14,11,13,4,3,28.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
245,11.12.22.XLSX,,188,unknown,2,completed,56,90,29,6,5,6,6,8,6,5,5,6,9,0,40,40,70,30,70,0,0,7,9,0,4,5,5,6,6,5,6,6,5,5,6,6,6,0,6,0,0,6,0,0,66,12,1,2,7,6,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
246,11.12.22.XLSX,,142,unknown,2,not_completed,56,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
247,11.12.22.XLSX,,514,unknown,2,completed,56,70,34,3,4,5,4,4,6,5,4,5,7,0,100,40,0,15,80,0,0,6,6,0,0,6,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,5,0,0,46,13,13,13,3,3,7.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
248,11.12.22.XLSX,,167,unknown,3,completed,56,80,32,4,4,3,3,4,6,6,4,5,8,40,60,80,60,0,60,60,0,5,5,4,3,1,2,3,0,0,2,4,6,5,6,5,0,0,0,0,0,0,0,0,55,12,7,7,5,5,50.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
